ID;PARENTID;TEXT;LINKTOPICTURE
587;585;Grabie;https://www.komputronik.pl/category/17141/grabie.html;null
588;585;Kosiarki ręczne;https://www.komputronik.pl/category/18304/kosiarki-reczne.html;null
589;585;Młoty ogrodowe;https://www.komputronik.pl/category/17128/mloty-ogrodowe.html;null
590;585;Noże;https://www.komputronik.pl/category/17143/noze-do-majsterkowania.html;null
591;585;Nożyce ogrodowe;https://www.komputronik.pl/category/17142/nozyce-ogrodowe-reczne.html;null
592;585;Opryskiwacze;https://www.komputronik.pl/category/17276/opryskiwacze.html;null
593;585;Piły ogrodowe;https://www.komputronik.pl/category/17145/pily-ogrodowe.html;null
594;585;Pługi i odgarniacze;https://www.komputronik.pl/category/17146/plugi-i-odgarniacze.html;null
595;585;Sekatory;https://www.komputronik.pl/category/17148/sekatory.html;null
596;585;Siekiery;https://www.komputronik.pl/category/17149/siekiery.html;null
597;585;Skuwacze do lodu;https://www.komputronik.pl/category/17147/skuwacze-do-lodu.html;null
598;585;Szczotki;https://www.komputronik.pl/category/17151/szczotki.html;null
599;585;Szpadle;https://www.komputronik.pl/category/17152/szpadle.html;null
600;585;Szufle;https://www.komputronik.pl/category/17153/szufle.html;null
601;585;Świdry;https://www.komputronik.pl/category/17150/swidry.html;null
602;585;Tasaki;https://www.komputronik.pl/category/17154/tasaki.html;null
603;585;Widły;https://www.komputronik.pl/category/17155/widly.html;null
604;585;Zestawy narzędzi ogrodowych;https://www.komputronik.pl/category/17156/zestawy-narzedzi-ogrodowych.html;null
605;585;Trzonki;https://www.komputronik.pl/category/17282/trzonki.html;null
606;565;Sprzęt ogrodowy;https://www.komputronik.pl/category/17866/sprzet-ogrodowy.html;null
607;606;Baseny ogrodowe;https://www.komputronik.pl/category/18410/baseny-ogrodowe.html;null
608;606;Doniczki i pojemniki;https://www.komputronik.pl/category/16986/doniczki-i-pojemniki.html;null
609;606;Grille ogrodowe;https://www.komputronik.pl/category/17199/grille-ogrodowe.html;null
610;606;Akcesoria do grilla;https://www.komputronik.pl/category/17251/akcesoria-do-grilla.html;null
611;606;Materace do pływania;https://www.komputronik.pl/category/18411/materace-do-plywania.html;null
612;606;Skrzynie ogrodowe;https://www.komputronik.pl/category/18673/skrzynie-ogrodowe.html;null
613;606;Suszarki ogrodowe;https://www.komputronik.pl/category/15306/suszarki-ogrodowe.html;null
614;606;Zgniatarki do butelek;https://www.komputronik.pl/category/18460/zgniatarki-do-butelek.html;null
615;565;Nawadnianie ogrodu;https://www.komputronik.pl/category/17068/nawadnianie-ogrodu.html;null
616;615;Akcesoria do nawadniania;https://www.komputronik.pl/category/17659/akcesoria-do-nawadniania.html;null
617;615;Końcówki zraszające;https://www.komputronik.pl/category/18437/koncowki-zraszajace.html;null
618;615;Sterowniki nawadniania;https://www.komputronik.pl/category/17660/sterowniki-nawadniania.html;null
619;615;Węże ogrodowe;https://www.komputronik.pl/category/17662/weze-ogrodowe.html;null
620;615;Wózki do węży ogrodowych;https://www.komputronik.pl/category/18438/wozki-do-wezy-ogrodowych.html;null
621;615;Zraszacze ogrodowe;https://www.komputronik.pl/category/17661/zraszacze-ogrodowe.html;null
622;565;Zabawki ogrodowe;https://www.komputronik.pl/category/17015/zabawki-ogrodowe.html;null
623;622;Baseny ogrodowe;https://www.komputronik.pl/category/18410/baseny-ogrodowe.html;null
624;622;Domki;https://www.komputronik.pl/category/17016/domki-ogrodowe-dla-dzieci.html;null
625;622;Materace do pływania;https://www.komputronik.pl/category/18411/materace-do-plywania.html;null
626;622;Place zabaw i piaskownice;https://www.komputronik.pl/category/17220/place-zabaw-piaskownice.html;null
627;622;Pojazdy dla dzieci;https://www.komputronik.pl/category/17019/pojazdy-dla-dzieci.html;null
628;622;Zabawki wodne;https://www.komputronik.pl/category/17024/zabawki-wodne-do-ogrodu.html;null
629;622;Zjeżdżalnie i huśtawki;https://www.komputronik.pl/category/17017/zjezdzalnie-hustawki-dla-dzieci.html;null
630;565;Lampy zewnętrzne;https://www.komputronik.pl/category/17072/lampy-zewnetrzne.html;null
631;630;Lampy ogrodowe;https://www.komputronik.pl/category/18121/lampy-ogrodowe.html;null
632;630;Naświetlacze LED;https://www.komputronik.pl/category/12161/naswietlacze-led.html;null
633;565;Meble ogrodowe;https://www.komputronik.pl/category/17174/meble-ogrodowe.html;null
634;633;Siedziska ogrodowe;https://www.komputronik.pl/category/18386/siedziska-ogrodowe.html;null
635;633;Skrzynie ogrodowe;https://www.komputronik.pl/category/18673/skrzynie-ogrodowe.html;null
636;633;Zestawy ogrodowe;https://www.komputronik.pl/category/17176/zestawy-ogrodowe.html;null
637;null;Dziecko;https://www.komputronik.pl/category/14598/dla-dziecka.html;null
638;637;Zabawki;https://www.komputronik.pl/category/15700/zabawki-dla-dzieci.html;null
639;638;AGD dla dzieci;https://www.komputronik.pl/category/17221/zabawki-narzedzia-dla-dzieci.html;null
640;638;Budziki dziecięce;https://www.komputronik.pl/category/18220/budziki-dzieciece.html;null
641;638;Bujaki dla dzieci;https://www.komputronik.pl/category/18644/bujaki-dla-dzieci.html;null
642;638;Figurki;https://www.komputronik.pl/category/15710/zabawki-postacie-z-bajek.html;null
643;638;Gry towarzyskie;https://www.komputronik.pl/category/17211/gry-towarzyskie.html;null
644;638;Klocki;https://www.komputronik.pl/category/15711/klocki-dla-dzieci.html;null
645;638;Lalki i akcesoria;https://www.komputronik.pl/category/15712/lalki.html;null
646;638;Maskotki;https://www.komputronik.pl/category/15780/maskotki-dla-dzieci.html;null
647;638;Pistolety;https://www.komputronik.pl/category/15881/zabawki-pistolety.html;null
648;638;Pojazdy;https://www.komputronik.pl/category/15703/samochodziki-zabawki.html;null
649;638;Pojemniki na zabawki;https://www.komputronik.pl/category/18335/pojemniki-na-zabawki.html;null
650;638;Pozostałe;https://www.komputronik.pl/category/15726/pozostale-zabawki-dla-dzieci.html;null
651;638;Puzzle;https://www.komputronik.pl/category/16520/puzzle.html;null
652;638;Roboty zabawki;https://www.komputronik.pl/category/18311/roboty-zabawki.html;null
653;638;Zabawki do kąpieli;https://www.komputronik.pl/category/17243/zabawki-do-kapieli.html;null
654;638;Zabawki edukacyjne;https://www.komputronik.pl/category/15702/zabawki-edukacyjne.html;null
655;638;Zegarki dziecięce;https://www.komputronik.pl/category/18219/zegarki-dzieciece.html;null
656;637;Dla najmłodszych;https://www.komputronik.pl/category/15701/produkty-dla-najmlodszych.html;null
657;656;Jeździki i pchacze;https://www.komputronik.pl/category/16525/jezdziki-pchacze.html;null
658;656;Grzechotki i gryzaki;https://www.komputronik.pl/category/17241/grzechotki-gryzaki.html;null
659;656;Karuzele;https://www.komputronik.pl/category/17240/karuzele-dla-dzieci.html;null
660;656;Kojce dla dzieci;https://www.komputronik.pl/category/17681/kojce-dla-dzieci.html;null
661;656;Krzesełka do karmienia;https://www.komputronik.pl/category/16084/krzeselka-do-karmienia.html;null
662;656;Leżaczki i huśtawki;https://www.komputronik.pl/category/16085/lezaczki-hustawki.html;null
663;656;Maty edukacyjne;https://www.komputronik.pl/category/17239/maty-edukacyjne-dla-dzieci.html;null
664;656;Maty korygujące;https://www.komputronik.pl/category/17453/maty-korygujace.html;null
665;656;Nosidełka;https://www.komputronik.pl/category/15603/nosidelka.html;null
666;656;Otulacze dla niemowląt;https://www.komputronik.pl/category/17454/otulacze-dla-niemowlat.html;null
667;656;Podgłówki korygujące;https://www.komputronik.pl/category/17458/podglowki-korygujace.html;null
668;656;Śpiworki dla dzieci;https://www.komputronik.pl/category/18723/spiworki-dla-dzieci.html;null
669;637;Artykuły szkolne;https://www.komputronik.pl/category/15599/do-szkoly-przybory.html;null
670;669;Akcesoria na biurko;https://www.komputronik.pl/category/14326/akcesoria-na-biurko.html;null
671;669;Artykuły piśmiennicze;https://www.komputronik.pl/category/18373/artykuly-pismiennicze.html;null
672;669;Artykuły plastyczne;https://www.komputronik.pl/category/15609/artykuly-plastyczne.html;null
673;669;Długopisy 3D;https://www.komputronik.pl/category/15300/dlugopisy-3d.html;null
674;669;Piórniki;https://www.komputronik.pl/category/15611/piorniki-dla-dzieci.html;null
675;669;Plecaki i tornistry;https://www.komputronik.pl/category/15615/plecaki-tornistry.html;null
676;669;Portfele i portmonetki;https://www.komputronik.pl/category/16524/portfele-portmonetki-dla-dzieci.html;null
677;669;Pozostałe;https://www.komputronik.pl/category/15608/pozostale-produkty-dla-dzieci.html;null
678;669;Pudełka śniadaniowe;https://www.komputronik.pl/category/15606/pudelka-sniadaniowe.html;null
679;669;Torby i saszetki;https://www.komputronik.pl/category/16523/torby-i-saszetki.html;null
680;669;Worki na buty;https://www.komputronik.pl/category/16522/worki-na-buty.html;null
681;637;Pokój dziecięcy;https://www.komputronik.pl/category/16086/pokoj-dzieciecy.html;null
682;681;Dekoracje dla dzieci;https://www.komputronik.pl/category/16266/dekoracje-dla-dzieci.html;null
683;681;Kocyki;https://www.komputronik.pl/category/17457/kocyki-dla-dzieci.html;null
684;681;Lampki dziecięce;https://www.komputronik.pl/category/18090/lampki-dzieciece.html;null
685;681;Łóżeczka;https://www.komputronik.pl/category/16087/lozeczka-dla-dzieci.html;null
686;681;Pojemniki na zabawki;https://www.komputronik.pl/category/18335/pojemniki-na-zabawki.html;null
687;681;Pościele i prześcieradła dla dzieci;https://www.komputronik.pl/category/12658/posciele-i-przescieradla-dla-dzieci.html;null
688;681;Projektory dla dzieci;https://www.komputronik.pl/category/17704/projektory-dla-dzieci.html;null
689;637;Komfort i bezpieczeństwo;https://www.komputronik.pl/category/16083/komfort-bezpieczenstwo-dziecka.html;null
690;689;Bramki na schody;https://www.komputronik.pl/category/18650/bramki-na-schody.html;null
691;689;Chodziki;https://www.komputronik.pl/category/16098/chodziki-dla-dzieci.html;null
692;689;Elektroniczne nianie;https://www.komputronik.pl/category/8276/elektroniczne-nianie.html;null
693;689;Foteliki rowerowe;https://www.komputronik.pl/category/18734/foteliki-rowerowe.html;null
694;689;Jeździki i pchacze;https://www.komputronik.pl/category/16525/jezdziki-pchacze.html;null
695;689;Lusterka do obserwacji dziecka;https://www.komputronik.pl/category/18648/lusterka-do-obserwacji-dziecka.html;null
696;689;Smartwatche dla dzieci;https://www.komputronik.pl/category/18366/smartwatche-dla-dzieci.html;null
697;689;Stopień dla dziecka;https://www.komputronik.pl/category/17665/stopien-dla-dziecka.html;null
698;689;Zabezpieczenia przed dziećmi;https://www.komputronik.pl/category/16094/zabezpieczenia-przed-dziecmi.html;null
699;637;Karmienie dziecka;https://www.komputronik.pl/category/16115/karmienie-dziecka.html;null
700;699;Akcesoria do karmienia;https://www.komputronik.pl/category/16118/akcesoria-do-karmienia.html;null
701;699;Bielizna ciążowa;https://www.komputronik.pl/category/18441/bielizna-ciazowa.html;null
702;699;Butelki dla dzieci;https://www.komputronik.pl/category/16117/butelki-dla-dzieci.html;null
703;699;Krzesełka do karmienia;https://www.komputronik.pl/category/16084/krzeselka-do-karmienia.html;null
704;699;Kubki dla dzieci;https://www.komputronik.pl/category/18656/kubki-dla-dzieci.html;null
705;699;Laktatory;https://www.komputronik.pl/category/16116/laktatory.html;null
706;699;Naczynia dla dzieci;https://www.komputronik.pl/category/18658/naczynia-dla-dzieci.html;null
707;699;Poduszki do karmienia;https://www.komputronik.pl/category/17685/poduszki-do-karmienia.html;null
708;699;Smoczki;https://www.komputronik.pl/category/16120/smoczki-dla-dzieci.html;null
709;699;Smoczki do butelek;https://www.komputronik.pl/category/18651/smoczki-do-butelek.html;null
710;699;Sterylizatory;https://www.komputronik.pl/category/10363/sterylizatory.html;null
711;699;Podgrzewacze;https://www.komputronik.pl/category/8280/podgrzewacze-do-butelek.html;null
712;699;Sztućce dla dzieci;https://www.komputronik.pl/category/18657/sztucce-dla-dzieci.html;null
713;699;Śliniaki;https://www.komputronik.pl/category/17682/sliniaki.html;null
714;699;Torby dla mam;https://www.komputronik.pl/category/17483/torby-dla-mam.html;null
715;699;Wkładki laktacyjne;https://www.komputronik.pl/category/17298/wkladki-laktacyjne.html;null
716;637;Zdrowie i higiena;https://www.komputronik.pl/category/15890/zdrowie-higiena-dziecka.html;null
717;716;Aspiratory dla dzieci;https://www.komputronik.pl/category/18645/aspiratory-dla-dzieci.html;null
718;716;Chusteczki;https://www.komputronik.pl/category/17244/chusteczki-mokre-dla-dzieci.html;null
719;716;Foteliki kąpielowe;https://www.komputronik.pl/category/17666/foteliki-kapielowe.html;null
720;716;Inhalatory dla dzieci;https://www.komputronik.pl/category/16762/inhalatory-dla-dzieci.html;null
721;716;Kosmetyki dla dzieci;https://www.komputronik.pl/category/14576/kosmetyki-dla-dzieci.html;null
722;716;Kosze na zużyte pieluszki;https://www.komputronik.pl/category/18116/kosze-na-zuzyte-pieluszki.html;null
723;716;Maty do kąpieli;https://www.komputronik.pl/category/17479/maty-do-kapieli.html;null
724;716;Maty do przewijania;https://www.komputronik.pl/category/17667/maty-do-przewijania.html;null
725;716;Nakładki na sedes dla dzieci;https://www.komputronik.pl/category/17480/nakladki-na-sedes-dla-dzieci.html;null
726;716;Nocniki;https://www.komputronik.pl/category/17242/nocniki-dla-dzieci.html;null
727;716;Okulary dla dzieci;https://www.komputronik.pl/category/18205/okulary-dla-dzieci.html;null
728;716;Pieluszki;https://www.komputronik.pl/category/15891/pieluszki-dla-dzieci.html;null
729;716;Ręczniki kąpielowe dla dzieci;https://www.komputronik.pl/category/17680/reczniki-kapielowe-dla-dzieci.html;null
730;716;Ronda kąpielowe;https://www.komputronik.pl/category/17669/ronda-kapielowe.html;null
731;716;Termometry;https://www.komputronik.pl/category/10624/termometry-medyczne.html;null
732;716;Wanienki;https://www.komputronik.pl/category/17459/wanienki.html;null
733;716;Zabawki do kąpieli;https://www.komputronik.pl/category/17243/zabawki-do-kapieli.html;null
734;716;Zestawy pielęgnacyjne dla dzieci;https://www.komputronik.pl/category/18140/zestawy-pielegnacyjne-dla-dzieci.html;null
735;637;Foteliki samochodowe;https://www.komputronik.pl/category/15597/foteliki-samochodowe-podstawki.html;null
736;735;Akcesoria do fotelików samochodowych;https://www.komputronik.pl/category/15605/akcesoria-do-fotelikow-samochodowych.html;null
737;735;Bazy isofix do fotelików;https://www.komputronik.pl/category/18647/bazy-isofix-do-fotelikow.html;null
738;735;Foteliki;https://www.komputronik.pl/category/15604/foteliki-samochodowe.html;null
739;735;Podstawki;https://www.komputronik.pl/category/15630/podstawki-samochodowe.html;null
740;637;Wózki;https://www.komputronik.pl/category/15589/wozki-dzieciece.html;null
741;740;Wózki wielofunkcyjne;https://www.komputronik.pl/category/15600/wozki-wielofunkcyjne.html;null
742;740;Gondole;https://www.komputronik.pl/category/16521/gondole.html;null
743;740;Wózki dla bliźniąt;https://www.komputronik.pl/category/15631/wozki-dla-blizniat.html;null
744;740;Wózki spacerowe;https://www.komputronik.pl/category/15601/wozki-spacerowe.html;null
745;740;Folie przeciwdeszczowe na wózek;https://www.komputronik.pl/category/15632/folie-przeciwdeszczowe-na-wozek.html;null
746;740;Moskitiery na wózek;https://www.komputronik.pl/category/18646/moskitiery-na-wozek.html;null
747;740;Torby dla mam;https://www.komputronik.pl/category/17483/torby-dla-mam.html;null
748;740;Śpiworki do wózka;https://www.komputronik.pl/category/18582/spiworki-do-wozka.html;null
749;740;Pałąki do wózka;https://www.komputronik.pl/category/18583/palaki-do-wozka.html;null
750;740;Tacki do wózka;https://www.komputronik.pl/category/18588/tacki-do-wozka.html;null
751;740;Adaptery do wózków;https://www.komputronik.pl/category/18584/adaptery-do-wozkow.html;null
752;740;Parasolki do wózka;https://www.komputronik.pl/category/18587/parasolki-do-wozka.html;null
753;740;Uchwyty na kubek do wózka;https://www.komputronik.pl/category/18589/uchwyty-na-kubek-do-wozka.html;null
754;740;Dostawki do wózka;https://www.komputronik.pl/category/18652/dostawki-do-wozka.html;null
755;637;Pojazdy dla dzieci;https://www.komputronik.pl/category/17019/pojazdy-dla-dzieci.html;null
756;755;Hulajnogi dla dzieci;https://www.komputronik.pl/search-filter/17872/hulajnogi-dla-dzieci;null
757;755;Rowerki;https://www.komputronik.pl/category/17020/rowerki.html;null
758;755;Samochody;https://www.komputronik.pl/category/17277/samochody.html;null
759;755;Jeździki i pchacze;https://www.komputronik.pl/category/16525/jezdziki-pchacze.html;null
760;637;Pojazdy elektryczne;https://www.komputronik.pl/category/17245/pojazdy-elektryczne.html;null
761;760;Segway;https://www.komputronik.pl/category/17871/segway.html;null
762;760;Deskorolki elektryczne;https://www.komputronik.pl/category/17873/deskorolki-elektryczne.html;null
763;760;Quady elektryczne;https://www.komputronik.pl/category/17874/quady-elektryczne.html;null
764;760;Hulajnogi elektryczne;https://www.komputronik.pl/search-filter/17872/hulajnogi-elektryczne;null
765;637;Zabawki ogrodowe;https://www.komputronik.pl/category/17015/zabawki-ogrodowe.html;null
766;765;Baseny ogrodowe;https://www.komputronik.pl/category/18410/baseny-ogrodowe.html;null
767;765;Domki;https://www.komputronik.pl/category/17016/domki-ogrodowe-dla-dzieci.html;null
768;765;Materace do pływania;https://www.komputronik.pl/category/18411/materace-do-plywania.html;null
769;765;Place zabaw i piaskownice;https://www.komputronik.pl/category/17220/place-zabaw-piaskownice.html;null
770;765;Pojazdy dla dzieci;https://www.komputronik.pl/category/17019/pojazdy-dla-dzieci.html;null
771;765;Zabawki wodne;https://www.komputronik.pl/category/17024/zabawki-wodne-do-ogrodu.html;null
772;765;Zjeżdżalnie i huśtawki;https://www.komputronik.pl/category/17017/zjezdzalnie-hustawki-dla-dzieci.html;null
773;null;Zdrowie i Uroda;https://www.komputronik.pl/category/13678/zdrowie-uroda.html;null
774;773;Kosmetyki damskie;https://www.komputronik.pl/category/13698/kosmetyki-damskie.html;null
775;774;Kosmetyki damskie do twarzy;https://www.komputronik.pl/category/13699/kosmetyki-damskie-do-twarzy.html;null
776;774;Kosmetyki damskie do ciała;https://www.komputronik.pl/category/13709/kosmetyki-damskie-do-ciala.html;null
777;774;Kosmetyki damskie do włosów;https://www.komputronik.pl/category/13717/kosmetyki-damskie-do-wlosow.html;null
778;774;Kosmetyki damskie do opalania;https://www.komputronik.pl/category/13723/kosmetyki-damskie-do-opalania.html;null
779;774;Kosmetyki dla mam;https://www.komputronik.pl/category/14583/kosmetyki-dla-mam.html;null
780;773;Makijaż;https://www.komputronik.pl/category/13763/kosmetyki-do-makijazu.html;null
781;780;Oczy;https://www.komputronik.pl/category/13764/makijaz-oczu.html;null
782;780;Usta;https://www.komputronik.pl/category/13773/kosmetyki-do-makijazu-ust.html;null
783;780;Twarz;https://www.komputronik.pl/category/13779/kosmetyki-do-makijazu-twarzy.html;null
784;780;Paznokcie;https://www.komputronik.pl/category/13787/kosmetyki-do-paznokci.html;null
785;780;Akcesoria;https://www.komputronik.pl/category/13792/akcesoria.html;null
786;773;Perfumy damskie;https://www.komputronik.pl/category/16527/perfumy-damskie.html;null
787;786;Wody toaletowe;https://www.komputronik.pl/category/16535/wody-toaletowe-dla-kobiet.html;null
788;786;Wody perfumowane;https://www.komputronik.pl/category/16534/wody-perfumowane-dla-kobiet.html;null
789;773;Kosmetyki dla mężczyzn;https://www.komputronik.pl/category/13728/kosmetyki-dla-mezczyzn.html;null
790;789;Kosmetyki męskie do twarzy;https://www.komputronik.pl/category/13729/kosmetyki-do-twarzy-dla-mezczyzn.html;null
791;789;Kosmetyki męskie do ciała;https://www.komputronik.pl/category/13730/kosmetyki-do-ciala-dla-mezczyzn.html;null
792;789;Kosmetyki męskie do golenia;https://www.komputronik.pl/category/13731/kosmetyki-meskie-do-golenia.html;null
793;789;Kosmetyki męskie do włosów;https://www.komputronik.pl/category/13733/pielegnacja-wlosow-dla-mezczyzn.html;null
794;789;Kosmetyki męskie do pielęgnacji brody;https://www.komputronik.pl/category/17527/pielegnacja-brody.html;null
795;773;Perfumy męskie;https://www.komputronik.pl/category/16526/perfumy-meskie.html;null
796;795;Wody toaletowe;https://www.komputronik.pl/category/16531/wody-toaletowe.html;null
797;795;Wody perfumowane;https://www.komputronik.pl/category/16530/wody-perfumowane.html;null
798;795;Wody kolońskie;https://www.komputronik.pl/category/16529/wody-kolonskie.html;null
799;773;Kosmetyki dla dzieci;https://www.komputronik.pl/category/14576/kosmetyki-dla-dzieci.html;null
800;799;Akcesoria pielęgnacyjne dla dzieci;https://www.komputronik.pl/category/16550/akcesoria-pielegnacyjne-dla-dzieci.html;null
801;799;Detergenty przyjazne dzieciom;https://www.komputronik.pl/category/16552/detergenty-przyjazne-dzieciom.html;null
802;799;Mydła i żele do kąpieli;https://www.komputronik.pl/category/14870/zele-do-kapieli-mydla-dla-dzieci.html;null
803;799;Pielęgnacja ciała dziecka;https://www.komputronik.pl/category/14868/pielegnacja-ciala-dziecka.html;null
804;799;Pielęgnacja słoneczna;https://www.komputronik.pl/category/14982/ochrona-przed-sloncem.html;null
805;799;Szampony dla dzieci;https://www.komputronik.pl/category/14871/szampony-dla-dzieci.html;null
806;773;Kosmetyki naturalne;https://www.komputronik.pl/category/13735/kosmetyki-naturalne.html;null
807;806;Kosmetyki naturalne do twarzy;https://www.komputronik.pl/category/13736/kosmetyki-naturalne-do-twarzy.html;null
808;806;Kosmetyki naturalne do ciała;https://www.komputronik.pl/category/13745/kosmetyki-naturalne-do-ciala.html;null
809;806;Kosmetyki naturalne do włosów;https://www.komputronik.pl/category/13752/kosmetyki-naturalne-do-wlosow.html;null
810;773;Higiena jamy ustnej;https://www.komputronik.pl/category/17421/higiena-jamy-ustnej.html;null
811;810;Pasty do zębów;https://www.komputronik.pl/category/17493/pasty-do-zebow.html;null
812;810;Płyny do płukania jamy ustnej;https://www.komputronik.pl/category/17494/plyny-do-plukania-jamy-ustnej.html;null
813;810;Odświeżacze do ust;https://www.komputronik.pl/category/17496/odswiezacze-do-ust.html;null
814;810;Preparaty do czyszczenia aparatów ortodontycznych;https://www.komputronik.pl/category/17497/preparaty-do-czyszczenia-aparatow-ortodontycznych.html;null
815;773;Zestawy kosmetyków;https://www.komputronik.pl/category/15090/zestawy-kosmetykow.html;null
816;815;Kosmetyki dla kobiet;https://www.komputronik.pl/category/15092/zestawy-konsmetykow-dla-kobiet.html;null
817;773;Sprzęt sportowy;https://www.komputronik.pl/category/14600/dla-sportowcow-i-ludzi-aktywnych.html;null
818;817;Drążki gimnastyczne;https://www.komputronik.pl/category/18764/drazki-gimnastyczne.html;null
819;817;Ekspandery;https://www.komputronik.pl/category/18360/ekspandery.html;null
820;817;Gogle narciarskie;https://www.komputronik.pl/category/18746/gogle-narciarskie.html;null
821;817;Gryfy;https://www.komputronik.pl/category/18762/gryfy.html;null
822;817;Hantle;https://www.komputronik.pl/category/18208/hantle.html;null
823;817;Kaski narciarskie;https://www.komputronik.pl/category/18744/kaski-narciarskie.html;null
824;817;Kettlebell;https://www.komputronik.pl/category/18761/kettlebell.html;null
825;817;Ławki treningowe;https://www.komputronik.pl/category/18213/lawki-treningowe.html;null
826;817;Maty do jogi;https://www.komputronik.pl/category/18760/maty-do-jogi.html;null
827;817;Nawigacja piesza;https://www.komputronik.pl/category/6334/nawigacja-piesza.html;null
828;817;Orbitreki;https://www.komputronik.pl/category/17860/orbitreki.html;null
829;817;Piłki gimnastyczne;https://www.komputronik.pl/category/18209/pilki-gimnastyczne.html;null
830;817;Rolki do masażu;https://www.komputronik.pl/category/18210/rolki-do-masazu.html;null
831;817;Rowery treningowe;https://www.komputronik.pl/category/17734/rowery-treningowe.html;null
832;817;Słuchawki dla sportowców;https://www.komputronik.pl/search-filter/8077/sluchawki-dla-sportowcow;null
833;817;Smartwatche i zegarki;https://www.komputronik.pl/category/18499/smartwatche-i-zegarki.html;null
834;817;Steppery;https://www.komputronik.pl/category/18212/steppery.html;null
835;817;Wagi łazienkowe;https://www.komputronik.pl/category/7399/wagi-lazienkowe.html;null
836;817;Wędkarstwo;https://www.komputronik.pl/category/17246/wedkarstwo.html;null
837;773;Sprzęt medyczny;https://www.komputronik.pl/category/18245/sprzet-medyczny.html;null
838;837;Aparaty słuchowe;https://www.komputronik.pl/category/18615/aparaty-sluchowe.html;null
839;null;Moto;https://www.komputronik.pl/category/14599/motoryzacja.html;null
840;839;Akcesoria dla zmotoryzowanych;https://www.komputronik.pl/category/8971/akcesoria-samochodowe.html;null
841;840;Ładowarki samochodowe;https://www.komputronik.pl/search-filter/7282/ladowarki-samochodowe;null
842;840;Alkomaty;https://www.komputronik.pl/category/11424/alkomaty.html;null
843;840;Transmitery FM;https://www.komputronik.pl/category/11220/transmitery-fm.html;null
844;840;Kamery cofania;https://www.komputronik.pl/category/11160/kamery-cofania.html;null
845;840;Lusterka do obserwacji dziecka;https://www.komputronik.pl/category/18648/lusterka-do-obserwacji-dziecka.html;null
846;840;Odbiorniki GPS;https://www.komputronik.pl/category/6338/odbiorniki-gps.html;null
847;840;Odkurzacze ręczne;https://www.komputronik.pl/category/18004/odkurzacze-reczne.html;null
848;840;Organizery CAR HI-FI;https://www.komputronik.pl/category/396/organizery-car-hi-fi.html;null
849;840;Podkładki antypoślizgowe;https://www.komputronik.pl/category/1635/podkladki-antyposlizgowe.html;null
850;840;Power Banki;https://www.komputronik.pl/category/10353/power-bank.html;null
851;840;Przetwornice samochodowe;https://www.komputronik.pl/category/16179/przetwornice-do-laptopa.html;null
852;840;Rozgałęziacze gniazda zapalniczki;https://www.komputronik.pl/category/10069/rozgaleziacze-gniazda-zapalniczki.html;null
853;840;Termosy i kubki termiczne;https://www.komputronik.pl/category/15024/termosy-kubki-termiczne.html;null
854;840;Torby i etui do nawigacji;https://www.komputronik.pl/category/398/torby-i-etui-do-nawigacji.html;null
855;840;Uchwyty do telefonów;https://www.komputronik.pl/category/7285/uchwyty-do-telefonow.html;null
856;840;Wideorejestratory;https://www.komputronik.pl/category/13904/wideorejestratory.html;null
857;840;Zestawy głośnomówiące;https://www.komputronik.pl/category/1645/zestawy-glosnomowiace.html;null
858;840;Zestawy słuchawkowe;https://www.komputronik.pl/category/10298/zestawy-sluchawkowe.html;null
859;839;Car Audio;https://www.komputronik.pl/category/1416/car-audio.html;null
860;859;Anteny samochodowe;https://www.komputronik.pl/category/13946/anteny-samochodowe.html;null
861;859;Transmitery FM;https://www.komputronik.pl/category/11220/transmitery-fm.html;null
862;859;Radioodtwarzacze samochodowe;https://www.komputronik.pl/category/7550/radioodtwarzacze-samochodowe.html;null
863;839;Nawigacja GPS;https://www.komputronik.pl/category/333/nawigacja-gps.html;null
864;863;Nawigacja motocyklowa;https://www.komputronik.pl/category/6335/nawigacje-motocyklowe.html;null
865;863;Nawigacja piesza;https://www.komputronik.pl/category/6334/nawigacja-piesza.html;null
866;863;Nawigacja rowerowa;https://www.komputronik.pl/category/18512/nawigacja-rowerowa.html;null
867;863;Nawigacja samochodowa;https://www.komputronik.pl/category/6321/nawigacje-samochodowe.html;null
868;863;Mapy do nawigacji;https://www.komputronik.pl/category/6336/mapy-do-nawigacji.html;null
869;839;Kamery samochodowe;https://www.komputronik.pl/category/17848/kamery-samochodowe.html;null
870;869;Wideorejestratory;https://www.komputronik.pl/category/13904/wideorejestratory.html;null
871;869;Kamery cofania;https://www.komputronik.pl/category/11160/kamery-cofania.html;null
872;869;Akcesoria do kamer samochodowych;https://www.komputronik.pl/category/18691/akcesoria-do-kamer-samochodowych.html;null
873;839;Chemia samochodowa;https://www.komputronik.pl/category/17581/chemia-samochodowa.html;null
874;873;Pielęgnacja lakieru;https://www.komputronik.pl/category/17582/pielegnacja-lakieru.html;null
875;873;Pielęgnacja wnętrza;https://www.komputronik.pl/category/17584/pielegnacja-wnetrza.html;null
876;873;Pielęgnacja metalu i chromu;https://www.komputronik.pl/category/17585/pielegnacja-metalu-i-chromu.html;null
877;873;Płyny do spryskiwaczy;https://www.komputronik.pl/category/17586/plyny-do-spryskiwaczy.html;null
